register_id;name;created;modified;addresses_road_id;addresses_road_name;addresses_start_street_number;addresses_end_street_number;neighborhood_id;neighborhood_name;district_id;district_name;zip_code;town;geo_epgs_25831_x;geo_epgs_25831_y;geo_epgs_4326_x;geo_epgs_4326_y
﻿99083114355;Biblioteca Guinardó - Mercè Rodoreda;24.03.99 00:00;27.09.22 10:50;56504;Carrer de les Camèlies;76;;33;el Baix Guinardó;7;Horta-Guinardó;8024;Barcelona;4,30245E+15;4,58509E+15;4,14143E+15;2,16534E+15
﻿99083114355;Biblioteca Guinardó - Mercè Rodoreda;24.03.99 00:00;27.09.22 10:50;56504;Carrer de les Camèlies;76;;33;el Baix Guinardó;7;Horta-Guinardó;8024;Barcelona;4,30245E+15;4,58509E+15;4,14143E+15;2,16534E+15
﻿99083114355;Biblioteca Guinardó - Mercè Rodoreda;24.03.99 00:00;27.09.22 10:50;56504;Carrer de les Camèlies;76;;33;el Baix Guinardó;7;Horta-Guinardó;8024;Barcelona;4,30245E+15;4,58509E+15;4,14143E+15;2,16534E+15
﻿99400682961;Restaurant Gala Barcelona;31.12.21 08:30;31.12.21 08:33;268003;Carrer de Provença;286;288;7;la Dreta de l'Eixample;2;Eixample;8008;Barcelona;4,29852E+13;4,58285E+14;4,13942E+15;2,16089E+16
﻿99400682961;Restaurant Gala Barcelona;31.12.21 08:30;31.12.21 08:33;268003;Carrer de Provença;286;288;7;la Dreta de l'Eixample;2;Eixample;8008;Barcelona;4,29852E+13;4,58285E+14;4,13942E+15;2,16089E+16
﻿99400682961;Restaurant Gala Barcelona;31.12.21 08:30;31.12.21 08:33;268003;Carrer de Provença;286;288;7;la Dreta de l'Eixample;2;Eixample;8008;Barcelona;4,29852E+13;4,58285E+14;4,13942E+15;2,16089E+16
﻿93132124245;Teatre;12.05.93 00:00;17.09.22 05:03;8501;C Alfons XII;95;;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,28645E+16;4,58365E+15;4,14012E+15;2,14636E+16
﻿92086004419;Centre Cívic La Sedeta;30.05.84 00:00;13.07.22 08:35;325005;Carrer de Sicília;321;;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;Barcelona;4,30432E+16;4,58412E+15;4,14056E+15;2,16769E+15
﻿92086004419;Centre Cívic La Sedeta;30.05.84 00:00;13.07.22 08:35;325005;Carrer de Sicília;321;;32;el Camp d'en Grassot i Gràcia Nova;6;Gràcia;8025;Barcelona;4,30432E+16;4,58412E+15;4,14056E+15;2,16769E+15
﻿99400658013;Casal de Gent Gran de la Trinitat Vella;28.09.20 09:15;09.06.22 09:42;281409;Carretera de Ribes;85;;57;la Trinitat Vella;9;Sant Andreu;8033;Barcelona;4,32304E+16;4,58902E+15;4,14499E+15;2,18954E+16
﻿99298123646;Jardins Hiroshima;25.10.99 00:00;23.11.22 12:39;56504;Camèlies;80;;33;el Baix Guinardó;7;Horta-Guinardó;8024;BARCELONA;4,30348E+15;4,58501E+15;4,14136E+14;2,16659E+16
﻿92086011955;Parc de les Aigües;01.04.85 00:00;23.11.22 12:39;8807;Pl Alfons el Savi;3;;33;el Baix Guinardó;7;Horta-Guinardó;8024;BARCELONA;4,30256E+15;4,58501E+15;4,14136E+16;2,16548E+16
﻿99400661058;Àrea de Joc Infantil;10.12.20 16:35;04.05.21 12:40;292201;Pl Sagrada Família;12;;6;la Sagrada Família;2;Eixample;8025;BARCELONA;4,30844E+16;4,58386E+14;4,14033E+15;2,17265E+14
﻿92086011957;Parc de la Guineueta;16.04.85 00:00;23.11.22 12:39;186601;Plaça de la República;9;;48;la Guineueta;8;Nou Barris;8016;Barcelona;4,31036E+16;4,58783E+15;4,1439E+15;2,17449E+16
﻿99055092323;Casal de Joves Queix;24.02.99 00:00;23.04.21 11:43;285807;C Rocafort;236;;9;la Nova Esquerra de l'Eixample;2;Eixample;8029;BARCELONA;4,28556E+15;4,58188E+15;4,13853E+15;2,14552E+15
﻿99344155409;Bar musical Tinta Roja;10.12.99 00:00;17.09.22 05:55;94707;Creu dels Molers;17;;11;el Poble-sec;3;Sants-Montjuïc;8004;BARCELONA;4,29918E+15;4,58064E+15;4,13742E+15;2,16194E+15
﻿99400576535;Bar musical Le Standard;08.02.18 11:19;17.09.22 09:12;338200;C Topazi;24;;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29359E+15;4,58407E+15;4,14051E+16;2,15485E+16
﻿99021111627;Biblioteca Vilapicina i la Torre Llobeta;21.01.99 00:00;27.09.22 12:19;701719;Plaça de Carmen Laforet;11;;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8016;Barcelona;4,31188E+14;4,58648E+15;4,14269E+15;2,17647E+16
﻿99021111627;Biblioteca Vilapicina i la Torre Llobeta;21.01.99 00:00;27.09.22 12:19;701719;Plaça de Carmen Laforet;11;;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8016;Barcelona;4,31188E+14;4,58648E+15;4,14269E+15;2,17647E+16
﻿99021111627;Biblioteca Vilapicina i la Torre Llobeta;21.01.99 00:00;27.09.22 12:19;701719;Plaça de Carmen Laforet;11;;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8016;Barcelona;4,31188E+14;4,58648E+15;4,14269E+15;2,17647E+16
﻿99021111627;Biblioteca Vilapicina i la Torre Llobeta;21.01.99 00:00;27.09.22 12:19;701719;Plaça de Carmen Laforet;11;;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8016;Barcelona;4,31188E+14;4,58648E+15;4,14269E+15;2,17647E+16
﻿92086038562;Parc Metropolità Collserola;03.03.92 00:00;23.11.22 12:39;160007;Ctra Església;92;;22;Vallvidrera, el Tibidabo i les Planes;5;Sarrià-Sant Gervasi;8017;BARCELONA;4,24757E+16;4,58588E+15;4,1421E+16;2,09959E+16
﻿99202125322;Sala Xavier Fàbregas;21.07.99 00:00;17.09.22 05:53;334902;C Terol;26;;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29668E+16;4,58387E+15;4,14033E+16;2,15858E+16
﻿92086010327;Teatre;22.04.86 00:00;03.03.21 22:15;317007;C Santa Magdalena;12;;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,292E+15;4,58392E+15;4,14037E+16;2,15298E+16
﻿99400661424;Àrea de Joc Infantil als Jardins Maria Soteras Mauri;15.12.20 20:18;04.05.21 12:41;169908;C Josep Estivill;24;;63;Navas;9;Sant Andreu;8027;BARCELONA;4,32088E+15;4,58542E+15;4,14174E+15;2,18735E+15
﻿99400661433;Àrea de Joc Infantil a la Plaça Victoria Kent;16.12.20 08:34;04.05.21 12:41;701240;Pl Victòria Kent;;;72;Sant Martí de Provençals;10;Sant Martí;8018;BARCELONA;4,32724E+15;4,585E+15;4,14138E+16;2,19501E+16
﻿99400661434;Àrea de Joc Infantil a la Plaça Conxita Badia;16.12.20 08:41;04.05.21 12:41;701088;Pl Conxita Badia;5;;73;la Verneda i la Pau;10;Sant Martí;8020;BARCELONA;4,33672E+16;4,58595E+15;4,14224E+16;2,20625E+16
﻿99400661437;Àrea de Joc Infantil al Passatge Borrull;16.12.20 08:50;04.05.21 12:41;73707;C Castella;13;;68;el Poblenou;10;Sant Martí;8018;BARCELONA;4,32954E+15;4,58403E+15;4,1405E+15;2,19788E+15
﻿99400661439;Àrea de Joc Infantil al carrer Palerm;16.12.20 08:54;04.05.21 12:41;241700;C Palerm;7;;70;el Besòs i el Maresme;10;Sant Martí;8019;BARCELONA;4,34455E+16;4,5854E+15;4,14175E+15;2,21568E+16
﻿96269141552;Parc de la Barceloneta;25.09.96 00:00;23.11.22 12:39;197903;Passeig Marítim de la Barceloneta;15;21;3;la Barceloneta;1;Ciutat Vella;8003;Barcelona;4,32593E+12;4,58148E+14;4,13821E+14;2,19384E+15
﻿99400010314;Casal Infantil Vallbona;01.07.02 14:24;03.03.22 09:12;271201;C Pujalt;4;;56;Vallbona;8;Nou Barris;8033;BARCELONA;4,31735E+16;4,59045E+15;4,14627E+16;2,18257E+15
﻿98261141237;CRAI - Biblioteca de Filosofia i Geografia i Història de la Universitat de Barcelona;18.09.98 00:00;11.07.22 12:45;216906;C Montalegre;6;;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30379E+15;4,58172E+15;4,1384E+15;2,16733E+15
﻿98261141237;CRAI - Biblioteca de Filosofia i Geografia i Història de la Universitat de Barcelona;18.09.98 00:00;11.07.22 12:45;216906;C Montalegre;6;;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30379E+15;4,58172E+15;4,1384E+15;2,16733E+15
﻿92086002472;Centre Cívic Casinet d'Hostafrancs;30.05.84 00:00;08.07.22 10:22;246703;Carrer del Rector Triadó;53;;15;Hostafrancs;3;Sants-Montjuïc;8014;Barcelona;4,28356E+16;4,58106E+16;4,13779E+15;2,14322E+16
﻿92086002472;Centre Cívic Casinet d'Hostafrancs;30.05.84 00:00;08.07.22 10:22;246703;Carrer del Rector Triadó;53;;15;Hostafrancs;3;Sants-Montjuïc;8014;Barcelona;4,28356E+16;4,58106E+16;4,13779E+15;2,14322E+16
﻿92086011158;Casal Cívic Barcelona - Sant Andreu;21.02.85 00:00;17.09.22 04:16;296202;C Gran de Sant Andreu;22;;60;Sant Andreu;9;Sant Andreu;8030;BARCELONA;4,32381E+15;4,58663E+15;4,14284E+15;2,19072E+16
﻿92086011166;Parròquia Sant Josep de Calassanç;21.02.85 00:00;17.09.22 04:16;310008;C Sant Quintí;19;;64;el Camp de l'Arpa del Clot;10;Sant Martí;8026;BARCELONA;4,31412E+15;4,58487E+15;4,14124E+16;2,17933E+16
﻿92086011167;Casal de Joves;28.12.87 00:00;17.09.22 04:16;310008;C Sant Quintí;19;;64;el Camp de l'Arpa del Clot;10;Sant Martí;8026;BARCELONA;4,31412E+15;4,58487E+15;4,14124E+15;2,17933E+16
﻿93020140123;Casal Infantil El Coll;20.01.93 00:00;11.03.22 14:19;7804;C Aldea;15;;29;el Coll;6;Gràcia;8023;BARCELONA;4,2896E+15;4,58558E+15;4,14186E+15;2,14992E+15
﻿92086012239;Jardí Bacardí;15.04.85 00:00;23.11.22 12:39;343903;Trav Corts;122;;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,26919E+16;4,58131E+15;4,138E+15;2,12601E+16
﻿92086012246;Àrea de Joc Infantil a la Plaça Ferran Casablancas;15.04.85 00:00;04.05.21 12:33;123204;Pl Ferran Casablancas;2;;25;Sant Gervasi - la Bonanova;5;Sarrià-Sant Gervasi;8022;BARCELONA;4,27625E+15;4,58363E+14;4,1401E+16;2,13417E+15
﻿92086012249;Àrea de Joc Infantil a la Plaça Cardona;15.04.85 00:00;04.05.21 12:33;175900;C Laforja;39;;26;Sant Gervasi - Galvany;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,28823E+15;4,58332E+15;4,13983E+16;2,14853E+15
﻿99012134012;Joker *Port Olímpic;12.01.99 00:00;17.09.22 05:47;700693;Port Olímpic;100;;67;la Vila Olímpica del Poblenou;10;Sant Martí;8005;BARCELONA;4,33054E+15;4,58211E+15;4,13877E+15;2,19928E+15
﻿92086012497;Àrea de Joc Infantil  *c.  Elisa Moragas;24.04.85 00:00;17.09.21 12:48;280803;Carrer d'Elisa Moragas i Badia;17;;22;Vallvidrera, el Tibidabo i les Planes;5;Sarrià-Sant Gervasi;8017;Barcelona;4,25039E+15;4,58519E+16;4,14148E+15;2,10304E+16
﻿92086012505;Àrea de Joc Infantil a l'Avinguda Diagonal - Selva de Mar - Josep Pla;24.04.85 00:00;04.05.21 12:35;144601;Avinguda Diagonal;70;70;69;Diagonal Mar i el Front Marítim del Poblenou;10;Sant Martí;8019;Barcelona;4,33958E+15;4,58451E+15;4,14095E+15;2,20982E+16
﻿92086029922;Parc de Sant Martí;12.04.89 00:00;23.11.22 12:39;208205;C Menorca;64;;72;Sant Martí de Provençals;10;Sant Martí;8020;BARCELONA;4,32984E+16;4,58568E+15;4,14199E+15;2,19805E+15
﻿92086029928;Centre Cívic del Bon Pastor;13.04.89 00:00;18.07.22 13:52;700805;Plaça de Robert Gerhard;3;;59;el Bon Pastor;9;Sant Andreu;8030;Barcelona;4,33574E+16;4,58733E+15;4,14348E+16;2,20493E+16
﻿92086029928;Centre Cívic del Bon Pastor;13.04.89 00:00;18.07.22 13:52;700805;Plaça de Robert Gerhard;3;;59;el Bon Pastor;9;Sant Andreu;8030;Barcelona;4,33574E+16;4,58733E+15;4,14348E+16;2,20493E+16
﻿75990225831;Bar musical La Trabanqueta;18.09.96 00:00;17.09.22 03:15;191204;C Mallorca;329;;7;la Dreta de l'Eixample;2;Eixample;8037;BARCELONA;4,30469E+16;4,5833E+15;4,13983E+15;2,16823E+15
﻿92086026825;Cocteleria Sucu Sucu;06.05.88 00:00;28.05.21 14:37;245802;C París;150;;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29015E+15;4,5826E+15;4,13918E+15;2,15092E+15
﻿92086026825;Cocteleria Sucu Sucu;06.05.88 00:00;28.05.21 14:37;245802;C París;150;;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8036;BARCELONA;4,29015E+15;4,5826E+15;4,13918E+15;2,15092E+15
﻿99400265667;Sala FlyHard;04.03.11 11:44;17.09.22 07:32;11506;C Alpens;3;;16;la Bordeta;3;Sants-Montjuïc;8014;BARCELONA;4,28132E+16;4,5804E+16;4,13719E+15;2,14062E+16
﻿99099131947;Jardins Josep Goday i Casals;09.04.99 00:00;23.11.22 12:39;108856;Emèrita Augusta;13;;20;la Maternitat i Sant Ramon;4;Les Corts;8028;BARCELONA;4,26915E+15;4,58121E+15;4,13791E+16;2,12597E+16
﻿92184122533;Espai de Gent Gran Maria Aurèlia Capmany;02.07.92 00:00;20.06.22 12:12;110304;Enric Granados;47;;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8008;BARCELONA;4,29683E+15;4,58243E+15;4,13903E+15;2,15892E+16
﻿92184122533;Espai de Gent Gran Maria Aurèlia Capmany;02.07.92 00:00;20.06.22 12:12;110304;Enric Granados;47;;8;l'Antiga Esquerra de l'Eixample;2;Eixample;8008;BARCELONA;4,29683E+15;4,58243E+15;4,13903E+15;2,15892E+16
﻿99400199688;MUHBA Museu d'Història de Barcelona - El Call;05.02.08 08:54;29.09.22 13:40;193403;Placeta de Manuel Ribé;3;;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;4,31052E+16;4,58156E+15;4,13826E+15;2,17539E+16
﻿99400199688;MUHBA Museu d'Història de Barcelona - El Call;05.02.08 08:54;29.09.22 13:40;193403;Placeta de Manuel Ribé;3;;2;el Barri Gòtic;1;Ciutat Vella;8002;Barcelona;4,31052E+16;4,58156E+15;4,13826E+15;2,17539E+16
﻿75990561637;La Cervesera Artesana;01.05.99 00:00;17.09.22 03:38;295800;C Sant Agustí;14;;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29855E+16;4,5833E+15;4,13982E+15;2,16088E+15
﻿99400368052;Àrea de Joc Infantil al Passeig de Sant Joan - Rda. de Sant Pere;16.01.15 12:41;04.05.21 12:39;305100;Pg Sant Joan;5;;7;la Dreta de l'Eixample;2;Eixample;8010;BARCELONA;4,3139E+15;4,58258E+15;4,13919E+15;2,17932E+16
﻿99400368062;Àrea de Joc Infantil a Alumini - Carretera del Prat;16.01.15 13:10;04.05.21 12:39;12702;C Alumini;82;;13;la Marina de Port;3;Sants-Montjuïc;8038;BARCELONA;4,27528E+15;4,57899E+14;4,13591E+15;2,13357E+15
﻿99400368177;Àrea de Joc Infantil a la Plaça Can Feu;19.01.15 08:12;04.05.21 12:39;128059;C Flos i Calcat;16;;19;les Corts;4;Les Corts;8034;BARCELONA;4,27392E+15;4,58241E+15;4,13899E+16;2,13152E+16
﻿99400347176;MAE - Centre de Documentació i Museu de les Arts Escèniques;10.07.14 00:00;03.05.22 13:59;700685;Plaça de Margarida Xirgu;1;1;11;el Poble-sec;3;Sants-Montjuïc;8004;Barcelona;429536595;4580246544;4,13707E+16;2,15743E+15
﻿99400355356;Parc Lineal Garcia Fària;09.10.14 12:05;23.11.22 12:39;700892;Passeig de Garcia Fària;2;2;69;Diagonal Mar i el Front Marítim del Poblenou;10;Sant Martí;8019;Barcelona;4,3426E+13;4,5838E+13;4,14031E+15;2,21352E+15
﻿75990210217;Bar Musical El Cangrejo;18.09.96 00:00;17.09.22 03:13;220200;C Montserrat;9;;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,31006E+15;4,58097E+15;4,13773E+15;2,17492E+16
﻿92086010780;Teatre;23.04.86 00:00;17.09.22 04:14;252706;C Pere Pau;8;;43;Horta;7;Horta-Guinardó;8032;BARCELONA;4,29836E+15;4,58685E+15;4,14302E+15;2,16024E+16
﻿75990210325;Sala Vol;18.09.96 00:00;17.09.22 03:13;311703;Sancho de Avila;78;;66;el Parc i la Llacuna del Poblenou;10;Sant Martí;8018;BARCELONA;4,32389E+16;4,58342E+15;4,13995E+15;2,19118E+16
﻿92086003428;Biblioteca;15.05.86 00:00;17.09.22 03:53;68900;C Cartagena;350;;35;el Guinardó;7;Horta-Guinardó;8025;BARCELONA;4,31E+16;4,58507E+15;4,14142E+15;2,17438E+15
﻿99400467597;City Hall Barcelona;19.10.16 10:40;17.09.22 08:46;74506;Rbla Catalunya;2;;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30476E+16;4,58213E+15;4,13877E+15;2,16844E+15
﻿99400467597;City Hall Barcelona;19.10.16 10:40;17.09.22 08:46;74506;Rbla Catalunya;2;;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30476E+16;4,58213E+15;4,13877E+15;2,16844E+15
﻿99400287230;Casal de Gent Gran Vilapicina i Torre Llobeta;28.02.12 12:18;25.05.22 12:10;701719;Pl Carmen Laforet;11;;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8016;BARCELONA;4,31188E+14;4,58648E+15;4,14269E+15;2,17647E+16
﻿99400287230;Casal de Gent Gran Vilapicina i Torre Llobeta;28.02.12 12:18;25.05.22 12:10;701719;Pl Carmen Laforet;11;;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8016;BARCELONA;4,31188E+14;4,58648E+15;4,14269E+15;2,17647E+16
﻿92090124057;Jardins Mossèn Cinto Verdaguer;30.03.92 00:00;23.11.22 12:39;213307;Av Miramar;30;;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,30005E+14;4,58004E+15;4,13689E+15;2,16305E+16
﻿94129141313;Jardins Amargós;09.05.94 00:00;23.11.22 12:39;316809;Pg Santa Madrona;36;;11;el Poble-sec;3;Sants-Montjuïc;8038;BARCELONA;4,29622E+16;4,57997E+15;4,13681E+15;2,15848E+15
﻿99400576566;Bar Mil Miralls;08.02.18 13:43;28.05.21 14:38;253505;C Perla;37;;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29622E+16;4,58395E+15;4,1404E+15;2,15802E+15
﻿99400576566;Bar Mil Miralls;08.02.18 13:43;28.05.21 14:38;253505;C Perla;37;;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29622E+16;4,58395E+15;4,1404E+15;2,15802E+15
﻿99400345711;Àrea de Joc Infantil;25.06.14 00:00;04.05.21 12:36;169409;G.V. Corts Catalanes;659;;7;la Dreta de l'Eixample;2;Eixample;8010;BARCELONA;4,30911E+16;4,5828E+15;4,13938E+15;2,17358E+16
﻿99400661406;Àrea de Joc Infantil;15.12.20 19:05;04.05.21 12:41;156509;C Hondures;61;;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,32167E+16;4,58579E+15;4,14208E+16;2,18825E+15
﻿99400661410;Àrea de Joc Infantil a la Plaça Doctor Cararach Mauri;15.12.20 19:50;04.05.21 12:41;700974;Pl Doctor Cararach Mauri;2;;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,32416E+16;4,58651E+15;4,14273E+15;2,19116E+16
﻿99400661416;Àrea de Joc Infantil als Jardins de Virgina Woolf;15.12.20 20:08;04.05.21 12:41;140407;C Garcilaso;95;;61;la Sagrera;9;Sant Andreu;8027;BARCELONA;4,31999E+16;4,586E+15;4,14226E+15;2,18622E+15
﻿99400343798;Àrea de Joc Infantil a la Plaça Poeta Boscà;28.05.14 12:04;04.05.21 12:35;260908;Pl Poeta Boscà;2;;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,3221E+16;4,58129E+15;4,13802E+15;2,18928E+14
﻿99400343807;Àrea de Joc Infantil a la Plaça Hilari Salvadó;28.05.14 12:26;04.05.21 12:36;701273;Pl Hilari Salvadó;1;;3;la Barceloneta;1;Ciutat Vella;8003;BARCELONA;4,32393E+16;4,5812E+15;4,13795E+15;2,19148E+16
﻿99400343813;Àrea de Joc Infantil al Carrer Mercaders;28.05.14 12:59;04.05.21 12:36;208602;C Mercaders;25;;4;Sant Pere, Santa Caterina i la Ribera;1;Ciutat Vella;8003;BARCELONA;4,31239E+16;4,58185E+16;4,13853E+16;2,17761E+15
﻿99400343816;Àrea de Joc Infantil a la Placeta de Martina Castells;28.05.14 13:08;04.05.21 12:36;701702;Plta Martina Castells;;;1;el Raval;1;Ciutat Vella;8001;BARCELONA;4,30335E+15;4,58126E+15;4,13798E+15;2,16686E+15
﻿99400661362;Àrea de Joc Infantil a Plaça Joaquim Folguera;15.12.20 15:03;04.05.21 12:40;231706;Pl Joaquim Folguera;;;25;Sant Gervasi - la Bonanova;5;Sarrià-Sant Gervasi;8022;BARCELONA;4,28027E+13;4,58412E+15;4,14054E+16;2,13892E+16
﻿99400661364;Àrea de Joc Infantil a Plaça Germans Rubió i Bellver;15.12.20 15:08;04.05.21 12:40;701386;Pl Germans Rubió i Bellver;;;23;Sarrià;5;Sarrià-Sant Gervasi;8017;BARCELONA;4,25607E+15;4,58453E+15;4,14089E+15;2,10991E+15
﻿99400661385;Àrea de Joc Infantil als Jardins de l'Amistat;15.12.20 17:49;04.05.21 12:41;166808;C Jerez;36;;43;Horta;7;Horta-Guinardó;8032;BARCELONA;4,29309E+15;4,5872E+15;4,14333E+15;2,1539E+16
﻿99400661393;Àrea de Joc Infantil als Jardins Petit Príncep (Alella - Alloza);15.12.20 18:17;04.05.21 12:41;701119;Jard El Petit Príncep;;;45;Porta;8;Nou Barris;8016;BARCELONA;4,31106E+15;4,58701E+15;4,14317E+15;2,17542E+16
﻿99400576353;Bar musical Enigma;06.02.18 14:03;17.09.22 09:12;330708;C Taquígraf Garriga;106;;19;les Corts;4;Les Corts;8029;BARCELONA;4,27808E+16;4,58224E+15;4,13885E+15;2,13653E+16
﻿99400692513;Club Red 58;23.05.22 12:04;23.05.22 12:12;89004;Carrer del Consell de Cent;280;280;7;la Dreta de l'Eixample;2;Eixample;8007;Barcelona;430066055;4582313671;4,13893E+16;2,16352E+16
﻿99400692513;Club Red 58;23.05.22 12:04;23.05.22 12:12;89004;Carrer del Consell de Cent;280;280;7;la Dreta de l'Eixample;2;Eixample;8007;Barcelona;430066055;4582313671;4,13893E+16;2,16352E+16
﻿99400550523;Teatre La Gleva;06.11.17 15:29;17.09.22 09:08;146709;C Gleva;19;;27;el Putxet i el Farró;5;Sarrià-Sant Gervasi;8006;BARCELONA;4,2861E+15;4,58388E+15;4,14033E+15;2,14592E+16
﻿92086010589;Centre Juvenil Ixent;14.10.85 00:00;17.09.22 04:13;323203;C Sepúlveda;67;;10;Sant Antoni;2;Eixample;8015;BARCELONA;4,29429E+15;4,58112E+15;4,13785E+16;2,15604E+15
﻿92086003918;Museu del Perfum - Fundació Planas Giralt;30.05.84 00:00;04.11.22 15:24;148307;Pg Gràcia;39;;7;la Dreta de l'Eixample;2;Eixample;8007;BARCELONA;4,30213E+16;4,58256E+15;4,13915E+15;2,16525E+16
﻿92086012410;Àrea de Joc Infantil a la Plaça Joan Cornudella;22.04.85 00:00;04.05.21 12:34;700833;Pl Joan Cornudella;1;;41;la Vall d'Hebron;7;Horta-Guinardó;8035;BARCELONA;4,28868E+15;4,58729E+15;4,14341E+16;2,1486E+15
﻿92086012418;Àrea de Joc Infantil a la Plaça Carles Cardó i Sanjoan;22.04.85 00:00;04.05.21 12:34;700153;Pl Carles Cardó i Sanjoan;;;35;el Guinardó;7;Horta-Guinardó;8041;BARCELONA;4,31368E+15;4,58585E+15;4,14213E+15;2,17869E+14
﻿92086012421;Àrea de Joc Infantil a la Plaça Castelao;22.04.85 00:00;04.05.21 12:34;700207;Pl Castelao;1;;43;Horta;7;Horta-Guinardó;8031;BARCELONA;4,30144E+16;4,58688E+15;4,14304E+16;2,16392E+15
﻿92086012430;Àrea de Joc Infantil a la Plaça Álvaro Cunqueiro;22.03.85 00:00;04.05.21 12:32;701135;Pl Álvaro Cunqueiro;1;;44;Vilapicina i la Torre Llobeta;8;Nou Barris;8031;BARCELONA;4,3061E+16;4,58663E+15;4,14282E+15;2,16953E+15
﻿92086025446;Casal de Barri de Prosperitat;08.02.88 00:00;06.07.21 22:47;16350;Pl Àngel Pestaña;1;;52;la Prosperitat;8;Nou Barris;8016;BARCELONA;4,31493E+16;4,58812E+15;4,14417E+15;2,17993E+15
﻿92086025446;Casal de Barri de Prosperitat;08.02.88 00:00;06.07.21 22:47;16350;Pl Àngel Pestaña;1;;52;la Prosperitat;8;Nou Barris;8016;BARCELONA;4,31493E+16;4,58812E+15;4,14417E+15;2,17993E+15
﻿92086020872;Parc de la Creueta del Coll;05.05.87 00:00;23.11.22 12:39;230000;Pg Mare de Déu del Coll;77;;29;el Coll;6;Gràcia;8023;BARCELONA;4,28655E+16;4,58565E+15;4,14193E+16;2,14625E+16
﻿92086020872;Parc de la Creueta del Coll;05.05.87 00:00;23.11.22 12:39;230000;Pg Mare de Déu del Coll;77;;29;el Coll;6;Gràcia;8023;BARCELONA;4,28655E+16;4,58565E+15;4,14193E+16;2,14625E+16
﻿92086008808;Casa Vicens;07.12.84 00:00;18.10.22 09:05;67806;C Carolines;18;;31;la Vila de Gràcia;6;Gràcia;8012;BARCELONA;4,29E+16;4,5839E+15;4,14035E+14;2,15059E+16
﻿92086011112;Casal de Gent Gran del Poble-sec;21.02.85 00:00;08.06.22 12:58;43309;Plaça del Sortidor;12;;11;el Poble-sec;3;Sants-Montjuïc;8004;Barcelona;4,29966E+16;4,5804E+15;4,13721E+15;2,16255E+15
﻿92086011112;Casal de Gent Gran del Poble-sec;21.02.85 00:00;08.06.22 12:58;43309;Plaça del Sortidor;12;;11;el Poble-sec;3;Sants-Montjuïc;8004;Barcelona;4,29966E+16;4,5804E+15;4,13721E+15;2,16255E+15
﻿92086011116;Casal Maria Auxiliadora;21.02.85 00:00;17.09.22 04:16;305201;Pg Sant Joan Bosco;70;;24;les Tres Torres;5;Sarrià-Sant Gervasi;8017;BARCELONA;4,27088E+15;4,58297E+15;4,13949E+16;2,12783E+15
﻿92086011133;Espai de Gent Gran Parc del Guinardó;21.02.85 00:00;03.11.21 12:10;141206;C Garriga i Roca;62;;35;el Guinardó;7;Horta-Guinardó;8041;BARCELONA;4,30669E+15;4,58586E+15;4,14213E+16;2,17032E+16
﻿92086011133;Espai de Gent Gran Parc del Guinardó;21.02.85 00:00;03.11.21 12:10;141206;C Garriga i Roca;62;;35;el Guinardó;7;Horta-Guinardó;8041;BARCELONA;4,30669E+15;4,58586E+15;4,14213E+16;2,17032E+16
﻿92086010397;Biblioteca;16.05.86 00:00;17.09.22 04:13;173905;C Jocs Florals;51;;18;Sants;3;Sants-Montjuïc;8014;BARCELONA;4,27653E+16;4,58061E+15;4,13737E+15;2,13487E+15
